id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
118205,,,,GJ 3211,,,3.239133,0.655176,14.2653,-53.46,27.24,0,10.9,10.129,,,9.435625,10.697717,0.16312,0.00000276,-0.00000246,0.00000188,0.848002923,0.011434984,-2.59181E-07,1.32058E-07,,,Cet,1,118205,,0.007733926,,,
118290,,,,Gl 168.1,,,4.369416,19.483471,14.2653,0,0,0,15.04,14.269,,1,5.568165,12.241568,4.757976,0,0,0,1.143910534,0.340050724,0,0,,,Tau,1,118290,,0.000170765,,,
91913,92200,173818,,Gl 726,,,18.790903,-3.639831,14.2776,-132.61,-273.46,16,8.81,8.037,K5,1.295,2.92932,-13.944585,-0.906412,-0.00000587,-0.00001669,-0.00001993,4.919446873,-0.063527032,-6.42911E-07,-1.32577E-06,,,Aql,1,91913,,0.053112898,,,
70252,70475,,,GJ 3846,,,14.41555,8.887619,14.2796,546.31,158.16,0,12.23,11.456,M:,1.613,-11.379876,-8.338961,2.206154,0.00002372,-0.00002951,0.00001082,3.773982124,0.155118214,2.64859E-06,7.66781E-07,,,Boo,1,70252,,0.002278243,,12.461,12.011
118114,,,,GJ 3136,,,2.148029,49.450521,14.2857,268.7,-268.7,0,12.47,11.695,M5  :,1.54,7.856824,4.952006,10.854915,0.00000204,0.00002328,-0.0000121,0.562352733,0.863074403,1.30269E-06,-1.30269E-06,,,Per,1,118114,,0.0018281,,,
118235,,,,GJ 3237,,,3.611437,3.492598,14.2857,119.8,-90.27,0,13.86,13.085,dM5  :,,8.346749,11.560952,0.870279,-0.0000065,0.00000517,-0.00000624,0.945471999,0.060957338,5.80807E-07,-4.37651E-07,,,Tau,1,118235,,0.000508159,,,
118512,,,,GJ 3467,,,7.969214,7.285271,14.2857,-329.2,-23.02,0,13.77,12.995,m,,-6.986042,12.328612,1.811564,0.00001973,0.00001142,-0.00000158,2.086335464,0.127151959,-1.59601E-06,-1.11599E-07,,,CMi,1,118512,,0.000552077,,,
118820,,,,GJ 3729,,,12.484185,41.730565,14.2857,-183.7,-211.32,0,12.9,12.125,m,,-10.575662,-1.347627,9.50897,-0.00001127,0.00001139,-0.00001092,3.268351882,0.728335761,-8.90603E-07,-1.0245E-06,,,CVn,1,118820,,0.001230269,,,
119069,,,,GJ 3943,,,16.219731,-70.158924,14.2857,-253.15,-587.8,0,13.75,12.975,k-m,,-2.179455,-4.331315,-13.437668,0.00000154,0.00004208,-0.00001382,4.246315539,-1.224504232,-1.22731E-06,-2.84976E-06,,,TrA,1,119069,,0.000562341,,,
67274,67487,120467,,Gl 529,,,13.829135,-22.111093,14.3,-1748.63,-494.56,-36.8,8.16,7.383,K4/K5V,1.257,-11.757882,-6.104264,-5.382448,-0.00001347,0.0001296,-0.0000176,3.620459202,-0.385911369,-8.4776E-06,-2.39769E-06,,,Vir,1,67274,,0.097006313,,,
10593,10617,,,GJ 3148A,,,2.278092,-30.988389,14.3246,683.13,251.49,0,12.02,11.24,,1.583,10.160024,6.897399,-7.375226,-0.0000192,0.0000443,0.00001497,0.596403006,-0.540849423,3.31191E-06,1.21926E-06,,,For,1,10593,GJ 3148,0.002779713,,12.119,11.889
118869,,114379,4969,Gl 501B,42Alp Com,,13.166389,17.528977,14.3246,-425.99,145.02,-27.7,5.17,4.39,F5 V,,-13.026264,-4.106054,4.313973,0.00001976,0.00003725,0.00000107,3.446952643,0.30593836,-2.06526E-06,7.03072E-07,Alp,42,Com,2,64037,Gl 501,1.527566058,,,
84604,84862,157214,6458,Gl 672,72    Her,,17.34432,32.467743,14.3266,135.4,-1040.55,-79.1,5.38,4.599,G0V,0.619,-2.064569,-11.909033,7.690492,0.0000143,0.00002741,-0.0001044,4.540732389,0.566669021,6.56438E-07,-5.04473E-06,,72,Her,1,84604,,1.260085459,,,
69995,70218,,,Gl 546,,,14.365909,29.629618,14.3472,-631.45,-307.15,-37.2,8.56,7.776,K5V,1.275,-10.154189,-7.239812,7.092966,-0.00000717,0.00004883,-0.00003738,3.760986135,0.517134396,-3.06136E-06,-1.48911E-06,,,Boo,1,69995,,0.067546057,,,
42319,42438,72905,3391,Gl 311,3Pi 1UMa,,8.653257,65.020907,14.3554,-27.73,87.9,-12.7,5.63,4.845,G1.5Vb,0.618,-3.880282,4.657464,13.012521,0.00000854,-0.00000724,-0.00000919,2.265417447,1.134828902,-1.34439E-07,4.26151E-07,Pi-1,3,UMa,1,42319,,1.00461579,Pi-1,5.651,5.611
119064,,,,Gl 611B,,,16.080799,39.158113,14.3658,-618.09,48.64,0,14.23,13.443,m,1.72,-5.364796,-9.762361,9.071466,-0.0000367,0.0000226,0.00000263,4.209943329,0.683437994,-2.99658E-06,2.35833E-07,,,CrB,2,78536,Gl 611,0.000365426,,,
61513,61706,,,Gl 480,,,12.647904,11.696165,14.3699,-1156.18,-244.87,-4.4,11.49,10.703,M4,1.475,-13.869551,-2.375376,2.913084,-0.00001267,0.00007954,-0.00001762,3.311213579,0.204136596,-5.60532E-06,-1.18716E-06,,,Vir,1,61513,,0.00455827,,11.559,11.409
101668,101997,196761,7898,Gl 796,,,20.669925,-23.773867,14.3823,500.83,460.76,-45.3,6.36,5.571,G8/K0V,0.719,8.468665,-10.075057,-5.797743,0.00000778,0.00004501,0.00004808,5.411373606,-0.414932262,2.42809E-06,2.23383E-06,,,Cap,1,101668,,0.51475432,,,
103468,103800,,,Gl 816,,,21.032956,-6.318749,14.3823,-229.21,-445.23,0,11.23,10.441,M3,1.527,10.194874,-10.020454,-1.58291,-0.00001364,-0.000009,-0.00003085,5.506415071,-0.110282969,-1.11124E-06,-2.15854E-06,,,Aqr,1,103468,,0.005802298,,11.33,11.15
15182,15220,,,Gl 130.1A,,,3.270442,58.16738,14.3864,431.2,-324.95,22,10.53,9.74,M2,1.43,4.972459,5.731781,12.222746,-0.00000232,0.00004321,0.00000716,0.856199699,1.015212298,2.09052E-06,-1.5754E-06,,,Cam,1,15182,Gl 130.1,0.011066238,,10.656,10.446
25215,25278,35296,1780,Gl 202,111    Tau,,5.407071,17.383534,14.3864,250.4,-7.42,38.1,5,4.21,F8V SB,0.544,2.122676,13.564563,4.298277,-0.00001148,0.00003959,0.00001115,1.415567931,0.303399903,1.21397E-06,-3.59732E-08,,111,Tau,1,25215,,1.803017741,V1119,5.026,4.986
79191,79431,,,,,Sharjah,16.211604,-18.875503,14.3968,24.12,-210.89,0,11.34,10.549,,1.486,-6.147626,-12.156552,-4.657551,0.00000365,0.00000349,-0.00001393,4.244187941,-0.329439681,1.16937E-07,-1.02242E-06,,,Sco,1,79191,,0.00525291,,11.396,11.286
119351,,,,Gl 794,,,20.572776,25.064026,14.4092,-370.98,-545.87,71,11.52,10.727,DA3,-0.07,8.143568,-10.204518,6.10572,0.00003086,-0.0000802,-0.00000377,5.385940252,0.437449785,-1.79856E-06,-2.64647E-06,,,Vul,1,119351,,0.004458615,,,
95983,96285,184489,,Gl 763,,,19.577733,4.582516,14.4259,524.89,312.09,-57.4,9.35,8.554,K5,1.39,5.771903,-13.16999,1.152512,0.00000943,0.00006993,0.00001707,5.125438526,0.079979998,2.54474E-06,1.51306E-06,,,Aql,1,95983,,0.032991343,,,
118641,,,,Gl 363,,,9.707183,55.985737,14.43,-735.23,-501.54,0,12.5,11.704,M3.5,1.53,-6.660402,4.560523,11.961003,0.00000504,0.00005887,-0.00001962,2.541334604,0.977135437,-3.5645E-06,-2.43152E-06,,,UMa,1,118641,,0.001813009,,,
118066,,,,GJ 3093A,,,1.379181,0.532646,14.4509,-213.4,-517.75,0,13.97,13.171,m,1.76,13.51852,5.104909,0.13434,0.0000056,-0.00001386,-0.00003627,0.361068617,0.009296429,-1.03459E-06,-2.5101E-06,,,Cet,1,118066,GJ 3093,0.000469462,,,
118067,,,,GJ 3094B,,,1.379181,0.532646,14.4509,-213.4,-517.75,0,15,14.201,m,,13.51852,5.104909,0.13434,0.0000056,-0.00001386,-0.00003627,0.361068617,0.009296429,-1.03459E-06,-2.5101E-06,,,Cet,2,118067,GJ 3094,0.000181803,,,
119178,,,,GJ 4026,,,17.768321,24.649302,14.4509,-328.54,502.06,0,12.67,11.871,m,1.51,-0.796246,-13.109941,6.026936,-0.00002209,0.00001603,0.00003197,4.651735433,0.430211477,-1.59281E-06,2.43405E-06,,,Her,1,119178,,0.001554533,,,
119221,,,,Gl 714,,,18.503346,-58.276292,14.4509,-30,-428.95,-3.4,9.85,9.051,M1,1.48,0.998356,-7.532662,-12.291695,-0.00000568,0.00002687,-0.00001285,4.844164549,-1.017113177,-1.45444E-07,-2.07962E-06,,,Pav,1,119221,,0.020873727,,,
73962,74190,,,GJ 3892,,,15.159887,3.166823,14.453,-601.06,482.52,0,11.46,10.66,M:,1.511,-9.768264,-10.622276,0.798432,-0.00002974,0.00002988,0.00003376,3.968849129,0.055271482,-2.91402E-06,2.33932E-06,,,Vir,1,73962,,0.00474242,,11.537,11.367
118893,,,,GJ 1171,,,13.508662,19.157206,14.4718,-486.79,-1301.97,0,14.73,13.927,,1.8,-12.617921,-5.259969,4.749084,-0.00004083,0.00001997,-0.00008627,3.536559546,0.334356324,-2.36002E-06,-6.31215E-06,,,Com,1,118893,,0.000233991,,,
119213,,,,Gl 712,,,18.36846,6.339692,14.4718,-1148.72,54.17,-48,12.58,11.777,M3,1.48,1.385039,-14.314009,1.597747,-0.00008497,0.0000412,-0.00000164,4.808851481,0.110648493,-5.56915E-06,2.62633E-07,,,Oph,1,119213,,0.001695118,,,
35256,35353,,,GJ 3438,,,7.302283,39.27481,14.4907,-212.36,-115.83,0,10.3,9.495,M1,1.508,-3.750777,10.57187,9.173201,0.00001234,0.00000984,-0.0000063,1.911733213,0.685474751,-1.02955E-06,-5.6156E-07,,,Aur,1,35256,,0.013867558,,,
67095,67308,120036,,GJ 1177A,,,13.795043,-32.430021,14.4907,87.18,-18.62,0,8.13,7.325,K5/M1V+K5,1.322,-10.904945,-5.538541,-7.770915,0.0000034,-0.00000514,-0.0000011,3.611533688,-0.566010644,4.22661E-07,-9.02723E-08,,,Cen,1,67095,GJ 1177,0.102329299,,,
118698,,,,GJ 3614,,,10.648823,-20.682637,14.4928,-307.18,538.55,0,16.46,15.654,DQP9,,-12.719236,4.696902,-5.118732,-0.00000507,0.00002488,0.0000354,2.787855258,-0.360980114,-1.48925E-06,2.61097E-06,,,Hya,1,118698,,4.7687E-05,,,
118814,,,,GJ 1157,,,12.384302,-46.626819,14.4928,-718.87,-327.61,42,13.62,12.814,k,1.61,-9.904109,-0.999035,-10.536322,-0.00001779,0.00004896,-0.00004703,3.242202773,-0.813791517,-3.48518E-06,-1.58828E-06,,,Cen,1,118814,,0.000652229,,,
118918,,,,GJ 1177B,,,13.795156,-32.432276,14.4928,103.08,-61.45,0,9.12,8.314,,1.36,-10.906067,-5.539571,-7.772522,0.00000534,-0.00000541,-0.00000364,3.611563358,-0.566050008,4.99746E-07,-2.97894E-07,,,Cen,2,67095,GJ 1177,0.041152858,,,
118985,,,,GJ 3866,,,14.790219,-17.706073,14.4928,-1116.46,-349.88,0,16.48,15.674,DC9,0.94,-10.2838,-9.211754,-4.407754,-0.00004679,0.0000634,-0.00002342,3.872070298,-0.309029269,-5.41275E-06,-1.69625E-06,,,Lib,1,118985,,4.68166E-05,,,
119009,,,,GJ 3893,,,15.167867,19.356916,14.4928,3.21,-459.99,0,13.35,12.544,m,,-9.23455,-10.084104,4.803665,-0.00000707,-0.00000805,-0.00003049,3.970938259,0.337841912,1.55625E-08,-2.23008E-06,,,Boo,1,119009,,0.000836373,,,
119097,,,,Gl 630.1A,,,16.572877,57.160243,14.4928,-1125.35,1165.33,-118.6,12.9,12.094,dM4  e,1.6,-2.869043,-7.313399,12.17162,-0.00002453,0.00015415,-0.00005747,4.338769019,0.997634447,-5.45585E-06,5.64968E-06,,,Dra,1,119097,Gl 630.1,0.001265902,,,
119098,,,,Gl 630.1B,,,16.573424,57.166948,14.4928,-1125.35,1165.33,0,15,14.194,DQ8,0.49,-2.868675,-7.315549,12.177632,-0.00004854,0.00009287,0.00004441,4.338912264,0.997751459,-5.45585E-06,5.64968E-06,,,Dra,2,119097,Gl 630.1,0.000182978,,,
119138,,,,GJ 3997,,,17.264058,18.998838,14.4928,169.07,-17.77,0,10.36,9.554,M2,1.55,-2.62387,-13.449755,4.718116,0.00001158,-0.00000267,-0.00000118,4.519719722,0.33159227,8.19674E-07,-8.61465E-08,,,Her,1,119138,,0.01313409,,,
14409,14445,19305,,Gl 123,,,3.107427,1.965174,14.5054,389.59,-925.46,-30.2,9.07,8.262,M0V,1.358,9.958335,10.534844,0.497411,-0.00003958,-0.00000199,-0.0000661,0.813522474,0.034298754,1.88879E-06,-4.48676E-06,,,Cet,1,14409,,0.043171784,,,
44000,44127,76644,3569,Gl 331A,9Iot UMa,Talitha,8.986828,48.041826,14.5096,-441.12,-215.21,9,3.12,2.312,A7IV,0.223,-6.835882,6.883318,10.789878,0.00000975,0.00003422,-0.00000328,2.35274611,0.83848805,-2.13861E-06,-1.04337E-06,Iot,9,UMa,1,44000,Gl 331,10.35618977,,,
78536,78775,144579,,Gl 611A,,,16.082469,39.156509,14.5201,-571.24,52.59,-60,6.66,5.85,G8V,0.734,-5.417667,-9.869644,9.168246,-0.00001123,0.00006311,-0.00003588,4.210380627,0.683410006,-2.76945E-06,2.54964E-07,,,CrB,1,78536,Gl 611,0.398107171,,,
70274,70497,126660,5404,Gl 549A,23The Boo,,14.419967,51.850744,14.5307,-236.06,-399.07,-11.4,4.04,3.229,F7V,0.497,-7.233871,-5.313642,11.426925,-0.00002186,0.00000458,-0.00002653,3.775138559,0.904966194,-1.14445E-06,-1.93475E-06,The,23,Boo,1,70274,Gl 549,4.450409766,,,
112549,112909,,,Gl 875.1,,,22.864856,31.754215,14.5391,527.01,-50.59,-3.7,11.66,10.847,M3.5Ve,1.5,11.820871,-3.620079,7.651569,0.0000096,0.00003591,-0.00000502,5.986005401,0.554215598,2.55502E-06,-2.45267E-07,,,Peg,1,112549,,0.003992087,GT,11.755,11.585
118573,,,,Gl 326A,,,8.901531,-13.12357,14.556,326.71,-526.93,0,12.52,11.705,M6   J,1.61,-9.762143,10.278856,-3.304967,-0.00001091,-0.00002199,-0.00003621,2.330415288,-0.229049502,1.58393E-06,-2.55464E-06,,,Hya,1,118573,Gl 326,0.00181134,,,
118574,,,,Gl 326B,,,8.901531,-13.12357,14.556,326.71,-526.93,0,12.8,11.985,,,-9.762143,10.278856,-3.304967,-0.00001091,-0.00002199,-0.00003621,2.330415288,-0.229049502,1.58393E-06,-2.55464E-06,,,Hya,2,118573,Gl 326,0.001399587,,,
44594,44722,,,Gl 334,,,9.112597,-8.806835,14.5582,-308.85,210.2,37.1,9.5,8.684,M0,1.418,-10.468481,9.868812,-2.228966,-0.00001399,0.00004314,0.00000885,2.385672293,-0.153708271,-1.49735E-06,1.01908E-06,,,Hya,1,44594,,0.029268469,,,
75578,75807,,,,,,15.486163,-6.973433,14.5582,-15.71,5.55,0,12.47,11.654,,,-8.838383,-11.432415,-1.767498,-0.00000091,0.00000064,0.00000039,4.054268026,-0.121709363,-7.61642E-08,2.69072E-08,,,Lib,1,75578,,0.001898454,,,
118966,,,,Gl 549B,,,14.419897,51.830481,14.5709,-240.66,-403.71,-11.3,11.5,10.683,M3,1.5,-7.25717,-5.330217,11.45498,-0.00002238,0.00000465,-0.00002671,3.77512021,0.904612548,-1.16675E-06,-1.95725E-06,,,Boo,2,70274,Gl 549,0.004643014,,,
119421,,,,GJ 4203A,,,21.563479,1.784283,14.5773,-5.76,-659.97,0,13.35,12.532,dM,1.68,11.705144,-8.676479,0.453888,0.00000093,-0.0000012,-0.00004661,5.645305487,0.031141618,-2.79253E-08,-3.19964E-06,,,Aqr,1,119421,GJ 4203,0.000845668,,,
119422,,,,GJ 4204B,,,21.563479,1.784283,14.5773,-5.76,-659.97,0,14.5,13.682,m,,11.705144,-8.676479,0.453888,0.00000093,-0.0000012,-0.00004661,5.645305487,0.031141618,-2.79253E-08,-3.19964E-06,,,Aqr,2,119422,GJ 4204,0.000293224,,,
37182,37288,,,Gl 281,,,7.6564,2.183663,14.5815,-147.94,-246.63,10,9.66,8.841,M0,1.379,-6.122453,13.222316,0.555601,0.00000492,0.00001427,-0.00001703,2.004440732,0.038112106,-7.17233E-07,-1.1957E-06,,,CMi,1,37182,,0.025327948,,,
27965,28035,,,,,,5.928664,-26.856506,14.5836,314.74,-10.22,0,10.7,9.881,,1.054,0.242947,13.008355,-6.588253,-0.00002225,0.00000009,-0.00000064,1.552120669,-0.468734456,1.5259E-06,-4.9548E-08,,,Lep,1,27965,,0.009718517,,10.774,10.634
42406,42525,,,,,,8.669986,41.285405,14.59,-27.92,-45.57,0,9.95,9.13,F8,0.47,-7.054428,8.392324,9.626632,0.00000014,0.0000029,-0.00000242,2.26979701,0.720566247,-1.3536E-07,-2.2093E-07,,,Lyn,1,42406,,0.019408859,,,
35200,35296,57095,,Gl 269A,,,7.291546,-46.979242,14.5943,-18.46,585.03,59,6.7,5.879,K2V,0.975,-3.303102,9.393701,-10.670375,-0.00002246,0.00006782,-0.00001588,1.908922355,-0.819942459,-8.94966E-08,2.83631E-06,,,Pup,1,35200,Gl 269,0.387614487,,,
119329,,,,Gl 781.1B,,,20.129216,-31.754582,14.6007,285.68,-736.53,0,12.5,11.678,M3.5,1.63,6.567789,-10.535628,-7.684085,0.00000265,0.00003397,-0.00004433,5.269816393,-0.554222014,1.38502E-06,-3.57082E-06,,,Sgr,2,98834,Gl 781.1,0.001856949,,,
13341,13375,,,Gl 116,,,2.868615,34.389355,14.6049,994.66,-988.88,-45.7,9.6,8.778,K6:,1.315,8.809932,8.223946,8.248817,-0.00004734,0.00005215,-0.00008417,0.751001619,0.60020748,4.82225E-06,-4.79423E-06,,,Per,1,13341,,0.026841081,,,
28864,28936,,,,,,6.107419,10.748428,14.6071,4.67,-21.03,0,9.73,8.907,F0,0.377,-0.403523,14.345151,2.724181,-0.00000034,0.00000027,-0.00000146,1.598918492,0.187595454,2.26408E-08,-1.01956E-07,,,Ori,1,28864,,0.023834168,,,
106354,106696,205390,,Gl 833,,,21.611417,-50.845385,14.6199,424.07,-199.27,28.1,7.14,6.315,K2V,0.879,7.48459,-5.403649,-11.337122,0.00002343,0.00002016,-0.0000312,5.657855612,-0.887419371,2.05595E-06,-9.66088E-07,,,Ind,1,106354,,0.259417936,,,
107815,108159,,,Gl 838.6,,,21.912611,-46.992734,14.6349,-311.69,-365.58,59,11.99,11.163,M3,1.56,8.528789,-5.187865,-10.702409,0.00000747,-0.00003043,-0.00006182,5.736708241,-0.82017794,-1.51112E-06,-1.77238E-06,,,Gru,1,107815,,0.002984008,,12.091,11.871
118580,,,,Gl 331B,,,8.987235,48.043582,14.637,-443.1,-231.65,15,10.8,9.973,dM1   J,,-6.896425,6.943415,10.885428,0.00000646,0.00003811,0.00000042,2.352852552,0.838518688,-2.14821E-06,-1.12306E-06,,,UMa,2,44000,Gl 331,0.008928942,,,
118581,,,,Gl 331C,,,8.987235,48.043582,14.637,-443.1,-231.65,0,11,10.173,,,-6.896063,6.94305,10.884857,0.00001369,0.00003083,-0.00001099,2.352852552,0.838518688,-2.14821E-06,-1.12306E-06,,,UMa,3,44000,Gl 331,0.00742677,,,
86693,86961,,,,,,17.770176,-32.103551,14.6434,-49.82,-319.82,0,10.49,9.662,M2V:,1.463,-0.745891,-12.381817,-7.78225,-0.0000028,0.00001226,-0.00001923,4.652221231,-0.560312659,-2.41534E-07,-1.55053E-06,,,Sco,1,86693,,0.011890497,,,
54790,54952,97584,,Gl 420A,,,11.253471,73.475206,14.6456,-403.84,112.05,8.1,7.68,6.851,K5,1.043,-4.086332,0.809146,14.040758,0.00001074,0.0000271,0.0000102,2.946151735,1.282384256,-1.95787E-06,5.43234E-07,,,Dra,1,54790,Gl 420,0.158343412,,,
33729,33817,52698,,Gl 259,,,7.02048,-25.948716,14.6477,206.58,40.89,12.6,6.71,5.881,K1V,0.882,-3.477108,12.703851,-6.409393,-0.00001754,0.00000853,-0.00000303,1.837957285,-0.452890536,1.00153E-06,1.9824E-07,,,CMa,1,33729,,0.386901132,,,
76816,77052,140538,5853,Gl 596.1A,23Psi Ser,,15.733839,2.515173,14.6585,-44.96,-144.73,19.4,5.86,5.03,G5V,0.684,-8.187523,-12.141967,0.643281,-0.00001398,-0.00001502,-0.0000094,4.119109359,0.043898054,-2.17972E-07,-7.01671E-07,Psi,23,Ser,1,76816,Gl 596.1,0.847227414,,,
118264,,,,GJ 3252,,,3.84994,-0.877712,14.6628,39.89,-518.47,0,18.02,17.189,m,,7.823561,12.399159,-0.22461,-0.0000027,0.00000104,-0.00003685,1.00791182,-0.015318971,1.93392E-07,-2.5136E-06,,,Eri,1,118264,,1.15985E-05,,,
118487,,,,GJ 1099,,,7.571665,0.986295,14.6628,47.56,-618.17,0,11.93,11.099,m,1.47,-5.863499,13.437015,0.252394,-0.0000034,-0.00000065,-0.00004393,1.982257228,0.01721409,2.30577E-07,-2.99698E-06,,,CMi,1,118487,,0.003165192,,,
78950,79190,144628,,Gl 613,,,16.161905,-56.445149,14.6692,-136.14,334.48,37.9,7.11,6.278,K3V,0.856,-3.753024,-7.18752,-12.224964,-0.00002767,-0.00003208,-0.00001916,4.231176806,-0.985153692,-6.60025E-07,1.6216E-06,,,Nor,1,78950,,0.268410808,,,
119039,,,,Gl 596.1B,,,15.73386,2.513094,14.6714,-55.77,-149.97,0,12,11.168,,,-8.194576,-12.152574,0.643307,-0.00000355,0.00000183,-0.00001066,4.119114979,0.043861758,-2.70381E-07,-7.27051E-07,,,Ser,2,76816,Gl 596.1,0.002970298,,,
102154,102485,197692,7936,Gl 805,16Psi Cap,,20.76826,-25.270898,14.6778,-51.38,-156.66,25.8,4.13,3.297,F5V,0.426,8.799322,-9.937473,-6.266031,0.00000993,-0.00001673,-0.00002134,5.437117756,-0.441060367,-2.49097E-07,-7.59509E-07,Psi,16,Cap,1,102154,,4.18022829,,,
118735,,,,Gl 420B,,,11.254729,73.475852,14.6778,-396.21,105.42,8.6,11.4,10.567,M2,,-4.095369,0.810378,14.072027,0.00001006,0.00002675,0.00001057,2.94648115,1.28239553,-1.92088E-06,5.1111E-07,,,Dra,2,54790,Gl 420,0.005166542,,,
118322,,,,GJ 3305,,,4.627228,-2.491582,14.7059,356.5,-50.1,0,10.59,9.753,M1,1.45,5.167235,13.753344,-0.639303,-0.00002385,0.0000088,-0.00000357,1.211405353,-0.04348631,1.72836E-06,-2.42901E-07,,,Eri,1,118322,,0.010934527,,,
118734,,,,GJ 3649,,,11.210515,18.932597,14.7059,-250.45,-165.14,0,10.77,9.933,M1,1.5,-13.61425,2.854701,4.771412,-0.00000008,0.00001826,-0.00001114,2.934905862,0.330436146,-1.21422E-06,-8.00641E-07,,,Leo,1,118734,,0.009264031,,,
118880,,,,GJ 3775,,,13.300421,2.234318,14.7059,-357.32,-43.87,0,12.97,12.133,m,,-13.851312,-4.906725,0.573329,-0.00000862,0.00002397,-0.00000313,3.482042092,0.038996208,-1.73234E-06,-2.12697E-07,,,Vir,1,118880,,0.001221237,,,
118925,,,,GJ 3809A,,,13.816837,2.79116,14.7059,166.34,-237.55,0,11.19,10.353,M2:,1.57,-13.057987,-6.726043,0.716113,0.0000047,-0.00001092,-0.00001691,3.617239454,0.048714932,8.06439E-07,-1.15169E-06,,,Vir,1,118925,GJ 3809,0.006292164,,,
119011,,,,GJ 3894,,,15.197526,-10.240098,14.7059,-976.67,-214.74,0,14.26,13.423,M4,1.66,-9.690432,-10.748226,-2.61432,-0.0000499,0.00004863,-0.00001507,3.97870308,-0.178723433,-4.73503E-06,-1.04106E-06,,,Lib,1,119011,,0.00037222,,,
119448,,,,GJ 4228,,,21.863527,13.604378,14.7059,184.51,-119.82,0,13.93,13.093,m,,12.115182,-7.58424,3.459069,0.00000868,0.00001008,-0.0000083,5.723857881,0.237441193,8.9453E-07,-5.80904E-07,,,Peg,1,119448,,0.000504429,,,
30557,30630,45088,,Gl 233A,,,6.436181,18.756904,14.7297,-119.32,-164.06,-8.4,6.78,5.939,K0,0.938,-1.589214,13.856519,4.736364,0.00000896,-0.00000337,-0.00001386,1.684988365,0.327369738,-5.7848E-07,-7.95385E-07,,,Gem,1,30557,Gl 233,0.366775232,OU,6.81,6.75
77934,78170,142709,,Gl 604,,,15.961333,-42.624235,14.7319,-256.88,-191.39,35.6,8.06,7.219,K5V,1.118,-5.514853,-9.332453,-9.976471,-0.00002471,-0.00000576,-0.00003471,4.178667147,-0.743933246,-1.24539E-06,-9.27885E-07,,,Nor,1,77934,,0.112823612,,,
17567,17609,23453,,Gl 154,,,3.772254,26.215501,14.7493,386.94,-198.16,36.3,9.61,8.766,K5,1.437,7.287317,11.045047,6.515626,-0.0000013,0.00004826,0.00000369,0.987573772,0.45754681,1.87594E-06,-9.60707E-07,,,Tau,1,17567,,0.027139385,,,
37974,38082,,,Gl 289,,,7.804536,20.368131,14.7732,1451.22,-989.83,48.4,11.46,10.613,M2,1.51,-6.302434,12.33287,5.141973,-0.00012489,0.00001601,-0.00004922,2.043222754,0.35549095,7.03571E-06,-4.79883E-06,,,Gem,1,37974,,0.004952221,,11.536,11.366
118471,,,,Gl 269B,,,7.291416,-46.977775,14.7732,-18.9,569.69,0,7.9,7.053,K4 V,,-3.343222,9.508888,-10.800525,-0.00000862,0.00002859,0.00002783,1.908888333,-0.81991685,-9.16298E-08,2.76192E-06,,,Pup,2,35200,Gl 269,0.131461929,,,
118422,,,,Gl 231.3,,,6.3224,-6.656294,14.7929,-80.43,-655.08,0,13.06,12.21,M4,1.7,-1.238692,14.64088,-1.714691,0.00000621,-0.00000493,-0.00004666,1.655200543,-0.116174246,-3.89936E-07,-3.17592E-06,,,Mon,1,118422,,0.001137627,,,
118873,,,,GJ 3770,,,13.216483,-47.469579,14.7929,-2119.17,-59.19,0,17.05,16.2,DC9+,1.4,-9.497656,-3.128759,-10.901162,-0.00004469,0.00014528,-0.00000287,3.460067173,-0.828500453,-1.0274E-05,-2.86976E-07,,,Cen,1,118873,,2.88403E-05,,,
66465,66675,118926,,Gl 521.1,,,13.668648,-4.186104,14.7973,-385.78,482.23,5,9.61,8.759,M0V,1.376,-13.371935,-6.24388,-1.080151,-0.00001862,0.00002185,0.00003413,3.578443598,-0.073061294,-1.87031E-06,2.33792E-06,,,Vir,1,66465,,0.027314924,,,
104307,104644,,,GJ 9724,,,21.197089,-43.613646,14.8038,215.97,-688.32,0,11.98,11.128,M1:,1.586,7.959631,-7.177825,-10.211543,-0.00001492,0.00003433,-0.00003576,5.54938496,-0.761201721,1.04705E-06,-3.33707E-06,,,Mic,1,104307,,0.003081768,,12.11,11.87
74952,75181,136352,5699,Gl 582,Nu 2Lup,,15.363507,-48.317628,14.8126,-1622.71,-275.1,-69.4,5.65,4.797,G2V,0.639,-6.271902,-7.595081,-11.06222,-0.00005041,0.00012196,0.00003987,4.02215684,-0.84330169,-7.86712E-06,-1.33372E-06,Nu-2,,Lup,1,74952,,1.050025872,,,
119567,,,,GJ 4338B,,,23.489324,41.469995,14.8148,398.48,-34.86,0,12.44,11.587,M3 :,1.61,11.001755,-1.479341,9.810771,0.00000546,0.00002814,-0.00000188,6.149490616,0.72378796,1.93189E-06,-1.69016E-07,,,And,2,119567,GJ 4338,0.002019296,,,
