id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
31812,31895,48265,,,,Nosaxa,6.667144,-48.541955,85.3971,26.51,30.06,0,8.05,3.393,G5IV/V,0.747,-9.824884,55.678794,-64.000065,-0.00001243,0.00000728,0.00000824,1.745454264,-0.847216942,1.28524E-07,1.45735E-07,,,Pup,1,31812,,3.826484866,,,
8183,8198,10761,510,,110Omi Psc,Torcular,1.756564,9.157736,85.6898,70.82,38.99,14,4.26,-0.405,K0III,0.942,75.808974,37.546943,13.637807,-0.0000027,0.00003149,0.00001827,0.459867349,0.159832641,3.43345E-07,1.89029E-07,Omi,110,Psc,1,8183,,126.4736347,,,
46339,46471,81688,3743,,,Intercrus,9.477775,45.601483,85.8369,-6.4,-128.2,39,5.4,0.732,K0III-IV,0.993,-47.431774,36.836132,61.329924,-0.00005051,0.0000426,-0.00000882,2.481275756,0.795896023,-3.10281E-08,-6.21531E-07,,,UMa,1,46339,,44.38129803,,,
104046,104382,177482,7228,,Sig Oct,Polaris Australis,21.146119,-88.956499,86.1326,25.96,5.02,12,5.45,0.774,F0III,0.283,1.150845,-1.065873,-86.118423,0.00000907,0.00000638,-0.00001223,5.536041063,-1.552583796,1.25858E-07,2.43376E-08,Sig,,Oct,1,104046,,42.6972594,Sig,5.483,5.423
99156,99473,191692,7710,,65The Aql,Antinous,20.188413,-0.821461,87.7963,35.48,6.05,-27,3.24,-1.477,B9.5III,-0.066,47.588681,-73.769106,-1.258706,-0.00000226,0.00003136,0.00000297,5.28531406,-0.014337198,1.72012E-07,2.93312E-08,The,65,Aql,1,99156,,339.4689054,,,
73486,73714,133216,5603,,20Sig Lib,Brachium,15.067839,-25.281965,88.4173,-71.85,-44.69,-4,3.25,-1.483,M3/M4III,1.674,-55.51919,-57.527085,-37.760649,-0.00001391,0.00002993,-0.00001557,3.944750989,-0.441253524,-3.48339E-07,-2.16663E-07,Sig,20,Lib,1,73486,,341.3500729,Sig,3.351,3.181
65983,66192,118203,,,,Liesma,13.567381,53.728529,88.574,-87.84,-78.43,0,8.05,3.313,K0,0.699,-48.051398,-20.903886,71.410393,-0.00003994,0.00002375,-0.00001992,3.551932121,0.937739732,-4.2586E-07,-3.80239E-07,,,UMa,1,65983,,4.119077849,,,
53369,53524,95086,,,,Aiolos,10.950851,-68.667347,90.4159,-41.69,13.03,0,7.36,2.579,A8III,0.23,-31.65874,8.921182,-84.220969,-0.00000016,0.00001903,0.00000208,2.866926048,-1.198471286,-2.02119E-07,6.31712E-08,,,Car,1,53369,,8.098414473,,,
49496,49637,87837,3980,,31    Leo,Yunü,10.131742,9.997508,90.5797,-81.1,-64.2,41,4.39,-0.395,K4III,1.448,-78.745563,41.911852,15.725184,-0.00002404,0.00005314,-0.00002048,2.652483873,0.174489429,-3.93184E-07,-3.1125E-07,,31,Leo,1,49496,,125.3141175,,,
20483,20535,28028,1393,,43    Eri,Beemim,4.400613,-34.016846,90.8265,73.77,57.57,24,3.97,-0.821,K4III,1.468,30.609599,68.780131,-50.811792,-0.00001564,0.00004475,0.00000728,1.152077901,-0.59370597,3.57647E-07,2.79107E-07,,43,Eri,1,20483,,185.5239576,,,
95473,95771,183439,7405,,6Alp Vul,Anser,19.478427,24.664905,91.1577,-126.45,-106.99,-86,4.44,-0.359,M0 comp,1.502,31.268751,-76.712143,38.040745,-0.00007447,0.00003465,-0.00007967,5.09944026,0.430483797,-6.13047E-07,-5.18702E-07,Alp,6,Vul,1,95473,,121.2271793,,,
5337,5348,6882,338,,Zet Phe,Wurren,1.139742,-55.24576,91.5751,21.17,29.7,15,3.94,-0.869,B6V + B0V,-0.12,49.896436,15.346501,-75.238648,0.00001595,0.00001474,-0.00000509,0.298383846,-0.964220411,1.02635E-07,1.4399E-07,Zet,,Phe,1,5337,,193.9099079,Zet,4.199,3.929
10800,10826,14386,681,,68Omi Cet,Mira,2.322442,-2.977643,91.659,10.33,-239.48,64,6.47,1.659,M5e-M9e,0.966,75.131148,52.288786,-4.761374,0.00004649,0.00003795,-0.00010967,0.608013998,-0.051969667,5.00813E-08,-1.16103E-06,Omi,68,Cet,1,10800,,18.89731054,Omi,8.511,4.871
85965,86228,159532,6553,,The Sco,Sargas,17.62198,-42.997824,92.081,6.06,-0.95,1,1.86,-2.961,F1II,0.406,-6.654055,-67.016643,-62.796539,0.00000265,-0.00000072,-0.00000101,4.613423665,-0.750453596,2.93797E-08,-4.60573E-09,The,,Sco,1,85965,,1331.680376,,,
68537,68756,123299,5291,,11Alp Dra,Thuban,14.073165,64.37585,92.9368,-56.52,17.19,-13,3.67,-1.171,A0III SB,-0.049,-34.416017,-20.758849,83.796391,-0.00000225,0.00002838,-0.00000864,3.684345906,1.123570548,-2.74017E-07,8.33395E-08,Alp,11,Dra,1,68537,,256.0943517,,,
40411,40526,69267,3249,,17Bet Cnc,Tarf,8.275256,9.185545,93.0233,-46.8,-48.65,22,3.53,-1.313,K4III,1.481,-51.522087,76.015371,14.84954,0.00000304,0.00003313,-0.00001807,2.166456904,0.160317998,-2.26893E-07,-2.35862E-07,Bet,17,Cnc,1,40411,,291.8770848,,,
5731,5743,7345,362,,86Zet Psc,Revati B,1.22924,7.578261,93.985,154.42,-47.11,11,6.44,1.575,F7V,0.492,88.381439,29.46675,12.394783,-0.00000899,0.00007117,-0.00001979,0.321814342,0.13226561,7.48649E-07,-2.28396E-07,Zet,86,Psc,1,5731,,20.41737945,,,
30365,30438,45348,2326,,Alp Car,Canopus,6.399195,-52.69566,94.7867,19.99,23.67,21,-0.62,-5.504,F0Ib,0.164,-5.992679,57.132034,-75.396105,-0.0000114,0.00002059,-0.00001049,1.675305352,-0.919712775,9.69143E-08,1.14755E-07,Alp,,Car,1,30365,,13854.79168,,-0.547,-0.667
61202,61394,109485,4789,,23    Com,Phyllon Kissinou,12.580857,22.629259,95.057,-57.42,28.53,-16,4.8,-0.09,A0IV,0.012,-86.726287,-13.290876,36.574715,0.00001592,0.00002921,0.00000584,3.29366059,0.394955075,-2.7838E-07,1.38317E-07,,23,Com,1,61202,,94.62371614,,,
48571,48711,86081,,,,Bibhā,9.934977,-3.808422,95.3289,-67.22,17.02,0,8.73,3.834,F8,0.664,-81.553447,48.954496,-6.331799,0.00001554,0.0000269,0.00000785,2.600970973,-0.066469499,-3.25892E-07,8.25153E-08,,,Sex,1,48571,,2.549177051,,,
94946,95241,181454,7337,,Bet1Sgr,Arkab Prior,19.377303,-44.458965,96.1538,7.31,-22.43,-11,3.96,-0.955,B9V,-0.085,24.213622,-64.216561,-67.345884,-0.00000223,0.00001557,0.00000042,5.072966055,-0.775955314,3.54399E-08,-1.08744E-07,Bet-1,,Sgr,1,94946,,209.8939884,,,
90065,90344,170693,6945,,42    Dra,Fafnir,18.433069,65.56348,96.5251,106.52,-27.07,32,4.82,-0.103,K2III,1.179,4.51784,-39.674686,87.878659,0.00005236,-0.00001927,0.00002456,4.825766292,1.144298602,5.16424E-07,-1.31239E-07,,42,Dra,1,90065,,95.7634977,,,
58777,58952,104985,4609,,,Tonatiuh,12.087451,76.905734,97.0874,147.22,-92.36,-20,5.78,0.844,G9III,1.029,-21.989708,-0.504005,94.562822,-0.00003611,-0.00007013,-0.00002977,3.16448734,1.342258264,7.13743E-07,-4.47774E-07,,,Cam,1,58777,,40.03132822,,,
65221,65426,116434,,,,Matza,13.41003,-51.504458,97.9432,-34.05,-19.27,0,7.01,2.055,A2V,0.093,-56.858287,-21.997276,-76.655891,0.00000085,0.00001766,-0.0000057,3.510737767,-0.898922366,-1.65079E-07,-9.34236E-08,,,Cen,1,65221,,13.12199899,,,
74732,74961,136418,,,,Nikawiy,15.318385,41.733207,98.2318,-19.72,-181.65,0,7.88,2.919,G5,0.93,-47.33943,-55.9706,65.389271,-0.00004435,-0.0000379,-0.00006455,4.010343816,0.728381863,-9.56053E-08,-8.80664E-07,,,Boo,1,74732,,5.921067336,,,
117951,118319,224693,,,,Axólotl,23.998285,-22.428113,98.4252,148.74,27.53,0,8.23,3.264,G2V,0.639,90.980204,-0.040804,-37.551574,0.00000504,0.00007097,0.00001214,6.282736296,-0.391444423,7.21112E-07,1.33469E-07,,,Cet,1,117951,,4.309233228,,,
60530,60718,108248,4730,,Alp1Cru,Acrux,12.443311,-63.099092,98.7167,-35.37,-14.73,-11,0.77,-4.202,B0.5IV,-0.243,-44.363755,-5.171957,-88.034513,0.00000934,0.00001813,0.00000684,3.257651282,-1.101286903,-1.71479E-07,-7.14131E-08,Alp-1,,Cru,1,60530,,4176.37993,,,
100020,100345,193495,7776,,9Bet Cap,Dabih,20.350187,-14.781367,100.2004,48.42,14,-19,3.05,-1.954,A5:n,0.79,55.920163,-79.116953,-25.564218,0.00000936,0.0000275,0.00001153,5.327666598,-0.257983524,2.34747E-07,6.78739E-08,Bet,9,Cap,1,100020,,526.7444883,,,
83638,83895,155763,6396,,22Zet Dra,Aldhibah,17.146448,65.714683,100.7049,-20.76,19.15,-17,3.17,-1.845,B6III,-0.12,-9.178442,-40.388128,91.793254,-0.00000641,0.00001753,-0.000012,4.488929593,1.146937588,-1.00647E-07,9.28418E-08,Zet,22,Dra,1,83638,,476.4309868,,,
46617,46750,82308,3773,,4Lam Leo,Alterf,9.528675,22.967971,100.9082,-19.38,-39.04,27,4.32,-0.7,K5IIIvar,1.541,-74.131964,56.004334,39.376137,-0.00002052,0.00002738,-0.00000681,2.494601208,0.400866708,-9.39569E-08,-1.89271E-07,Lam,4,Leo,1,46617,,165.9586907,,,
101095,101421,195810,7852,,2Eps Del,Aldulfin,20.553547,11.303263,101.3171,10.75,-28.54,-19,4.03,-0.998,B6III,-0.123,61.580495,-77.965441,19.858319,-0.00000596,0.00001607,-0.00001755,5.380906149,0.197279151,5.21175E-08,-1.38366E-07,Eps,2,Del,1,101095,,218.3735328,,,
72345,72571,130694,5526,,58    Hya,Solitaire,14.838147,-27.960371,101.5228,-237.37,-62.37,-10,4.42,-0.613,K3III,1.366,-66.036951,-60.664821,-47.600014,-0.00006178,0.00010188,-0.00002232,3.884617724,-0.48800053,-1.1508E-06,-3.02378E-07,,58,Hya,1,72345,,153.1792716,,,
56044,56211,100029,4434,,1Lam Dra,Giausar,11.523407,69.331076,102.145,-41.14,-18.79,7,3.82,-1.226,M0IIIvar,1.613,-35.773586,4.486959,95.570558,-0.00000861,0.00002161,0.00000341,3.01682084,1.210055547,-1.99452E-07,-9.10965E-08,Lam,1,Dra,1,56044,,269.4014941,,,
59565,59747,106490,4656,,Del Cru,Imai,12.252427,-58.748928,105.8201,-36.68,-10.72,22,2.79,-2.333,B2IV,-0.193,-54.778605,-3.62525,-90.466,-0.0000082,0.00001831,-0.00002209,3.207677762,-1.025362221,-1.7783E-07,-5.1972E-08,Del,,Cru,1,59565,,746.7925899,Del,2.794,2.784
89653,89931,168454,6859,,19Del Sgr,Kaus Media,18.3499,-29.828103,106.6098,29.96,-26.38,-20,2.72,-2.419,K3III,1.38,8.460232,-92.098382,-53.027575,0.00001318,0.00002584,-0.00000165,4.803992513,-0.52059861,1.4525E-07,-1.27894E-07,Del,19,Sgr,1,89653,,808.3510374,,,
7083,7097,9270,437,,99Eta Psc,Alpherg,1.524725,15.345823,107.1811,25.73,-3.29,15,3.62,-1.531,G8III,0.974,95.233975,40.171366,28.364911,0.00000885,0.00001824,0.00000241,0.399171986,0.267835137,1.24743E-07,-1.59504E-08,Eta,99,Psc,1,7083,,356.7795883,,,
106481,106824,205739,,,,Sāmaya,21.635668,-31.737485,107.7586,23.46,-82.19,0,8.56,3.398,F7V,0.546,74.642254,-53.172993,-56.684058,-0.00001128,0.00002309,-0.00003651,5.664204507,-0.553923605,1.13737E-07,-3.98468E-07,,,PsA,1,106481,,3.808903765,,,
44343,44471,77327,3594,,12Kap UMa,Alkaphrah,9.060427,47.156525,109.8901,-37.37,-55.39,4,3.57,-1.635,A1Vn,0.007,-53.667801,51.996165,80.572997,-0.00000368,0.00003129,-0.00001707,2.372014222,0.823036618,-1.81175E-07,-2.68538E-07,Kap,12,UMa,1,44343,,392.6449354,,,
72619,72845,131496,,,,Arcalís,14.88973,18.235401,110.011,44.44,-36.46,0,7.8,2.593,K0,1.039,-75.984659,-71.719466,34.424841,0.00001184,-0.00002141,-0.00001847,3.898122141,0.31826779,2.15451E-07,-1.76763E-07,,,Boo,1,72619,,7.994660025,,,
84086,84345,156014,6406,,64Alp1Her,Rasalgethi,17.244127,14.390333,110.2536,-6.71,32.78,-33,2.78,-2.432,M5IIvar,1.164,-20.995512,-104.709944,27.400863,0.00000377,0.00003703,0.00000858,4.514501981,0.251158688,-3.2531E-08,1.58922E-07,Alp-1,64,Her,1,84086,,818.0879579,Alp,2.967,2.567
94829,95124,181342,,,,Belel,19.351176,-23.619572,110.6195,-45.15,-31.23,0,7.55,2.331,K0III,1.022,35.109071,-95.077194,-44.321033,-0.00002504,-0.00000209,-0.00001534,5.066126038,-0.412239291,-2.18893E-07,-1.51407E-07,,,Sgr,1,94829,,10.17653663,,,
30049,30122,44402,2282,,1Zet CMa,Furud,6.338553,-30.063367,111.1111,8,3.81,32,3.02,-2.209,B2.5V,-0.16,-8.512138,95.786306,-55.662081,-0.00000689,0.00002886,-0.00001462,1.659429365,-0.524704742,3.87851E-08,1.84714E-08,Zet,1,CMa,1,30049,,666.1929002,,,
78804,79043,145001,6008,,7Kap Her,Marsic,16.134591,17.04698,112.7396,-34.29,-5.46,-11,5,-0.26,G8III,0.931,-50.571259,-95.186266,33.050231,-0.00001191,0.00001752,-0.00000615,4.224025958,0.297525931,-1.66243E-07,-2.64708E-08,Kap,7,Her,1,78804,,110.6623784,,,
85433,85693,158899,6526,,76Lam Her,Maasym,17.512308,26.110645,113.2503,18.39,16.78,-26,4.41,-0.86,K3IIIvar,1.434,-12.948576,-100.86468,49.842035,0.00001357,0.00002642,-0.00000343,4.584711502,0.455716729,8.91572E-08,8.13517E-08,Lam,76,Her,1,85433,,192.3091729,,,
31605,31685,47670,2451,,Nu  Pup,Pipit,6.629353,-43.195934,113.8952,-0.43,-3.99,28,3.17,-2.113,B8III SB,-0.103,-13.61885,81.907249,-77.960909,-0.00000294,0.00001915,-0.00002121,1.735560599,-0.753911264,-2.0847E-09,-1.93441E-08,Nu,,Pup,1,31605,,609.817664,,,
17537,17579,23432,1151,,21    Tau,Asterope,3.765132,24.554511,114.0251,19.44,-45.36,9,5.76,0.475,B8V,-0.036,57.278032,86.462186,47.384166,0.00000142,0.0000216,-0.00001898,0.985709251,0.428557063,9.42478E-08,-2.19911E-07,,21,Tau,1,17537,,56.23413252,,,
42283,42402,73471,3418,,5Sig Hya,Minchir,8.645955,3.341435,114.2857,-19.03,-16.29,25,4.45,-0.84,K2III,1.216,-72.861703,87.795627,6.661268,-0.00000852,0.00002678,-0.00000752,2.263505699,0.058319045,-9.226E-08,-7.89761E-08,Sig,5,Hya,1,42283,,188.7991349,,,
79834,80076,147506,,,,Hunor,16.343433,41.048084,114.4165,-10.64,-29.7,0,8.72,3.428,F8,0.463,-36.260076,-78.299814,75.136419,-0.0000099,-0.00000734,-0.00001242,4.278700777,0.716424211,-5.15842E-08,-1.4399E-07,,,Her,1,79834,,3.705100563,,,
44819,44946,78515,3627,,77Xi  Cnc,Nahn,9.155982,22.045446,114.4165,-0.48,-0.7,-7,5.16,-0.132,K0III,0.97,-77.988303,71.865489,42.945282,0.00000495,-0.0000042,-0.00000305,2.397030365,0.384765609,-2.32711E-09,-3.3937E-09,Xi,77,Cnc,1,44819,,98.35580562,,,
17447,17489,23288,1140,,16    Tau,Celaeno,3.746726,24.28947,115.6069,20.73,-44,3,5.45,0.135,B7IV,-0.034,58.617318,87.564472,47.554545,-0.00000246,0.00001722,-0.00002121,0.980890615,0.423931227,1.00502E-07,-2.13318E-07,,16,Tau,1,17447,,76.91304403,,,
17566,17608,23480,1156,,23    Tau,Merope,3.772104,23.948358,116.5501,21.17,-42.67,6,4.14,-1.193,B6IV,-0.051,58.663928,88.906234,47.309232,-0.00000151,0.00001944,-0.00001954,0.987534391,0.417977703,1.02635E-07,-2.0687E-07,,23,Tau,1,17566,,261.3364576,V971,4.157,4.137
85410,85670,159181,6536,,23Bet Dra,Rastaban,17.507213,52.301387,116.5501,-15.59,11.57,-20,2.79,-2.543,G2II,0.954,-9.169333,-70.678899,92.218765,-0.00000646,0.00001867,-0.00001219,4.583377712,0.912831407,-7.55825E-08,5.60929E-08,Bet,23,Dra,1,85410,,906.1498022,,,
77214,77450,141477,5879,,35Kap Ser,Gudja,15.812327,18.141564,117.096,-51.78,-88.72,-39,4.09,-1.253,M1III,1.616,-60.303137,-93.518027,36.45959,-0.00001266,0.00003461,-0.00006028,4.139657609,0.316630016,-2.51037E-07,-4.30127E-07,Kap,35,Ser,1,77214,,276.1849442,,,
67786,68002,121263,5231,,Zet Cen,Leepwal,13.925667,-47.288375,117.096,-57.14,-44.75,7,2.55,-2.793,B2.5IV,-0.176,-69.545858,-38.36753,-86.039492,-0.00000358,0.00003507,-0.00002249,3.645731114,-0.825337842,-2.77023E-07,-2.16954E-07,Zet,,Cen,1,67786,,1140.775013,,,
17809,17851,23862,1180,,28    Tau,Pleione,3.819782,24.136712,117.096,18.71,-46.74,4,5.05,-0.293,B7p,-0.082,57.734463,89.91922,47.882552,-0.00000003,0.00000013,-0.00000021,1.000016573,0.421265095,9.07086E-08,-2.26602E-07,,28,Tau,1,17809,,114.0775013,BU,5.071,5.031
40959,41075,70272,3275,,31    Lyn,Alsciaukat,8.380588,43.188131,117.2333,-25.62,-99.44,24,4.25,-1.095,K5III,1.55,-49.889521,69.406143,80.234157,-0.0000212,0.00005444,-0.00002441,2.194032684,0.753775076,-1.24209E-07,-4.82099E-07,,31,Lyn,1,40959,,238.7811283,BN,4.265,4.235
17805,17847,23850,1178,,27    Tau,Atlas,3.819373,24.053415,117.2333,17.77,-44.7,9,3.62,-1.725,B8III,-0.07,57.849417,90.077197,47.782936,0.00000164,0.00002124,-0.00001945,0.99990942,0.419811296,8.61514E-08,-2.16712E-07,,27,Tau,1,17805,,426.5795188,,,
17532,17573,23408,1149,,20    Tau,Maia,3.763779,24.367748,117.5088,21.09,-45.03,8,3.87,-1.48,B8III,-0.063,59.14718,89.215057,48.48319,-0.00000005,0.00002167,-0.00001999,0.985355109,0.425297442,1.02247E-07,-2.18312E-07,,20,Tau,1,17532,,340.4081897,,,
29582,29655,42995,2216,,7Eta Gem,Propus,6.247961,22.506799,117.9245,-62.53,-10.24,19,3.31,-2.048,M3III,1.6,-7.067151,108.713368,45.140745,0.00003436,0.00002247,0.00000203,1.635712406,0.392817744,-3.03154E-07,-4.96449E-08,Eta,7,Gem,1,29582,,574.3809135,Eta,3.446,3.216
22438,22491,30856,,,,Mouhoun,4.838295,-24.368839,118.0638,18.86,-18.12,0,7.91,2.549,K0III,0.961,32.206232,102.609681,-48.714197,-0.00001158,-0.00000085,-0.00000945,1.266662585,-0.425316482,9.14359E-08,-8.78482E-08,,,Eri,1,22438,,8.325302067,,,
95777,96078,231701,,,,Uruk,19.534489,16.47429,118.4834,63.68,15.49,0,8.97,3.602,F8V,0.539,44.426247,-104.573689,33.600124,0.00003268,0.00001662,0.00000853,5.114117189,0.287530601,3.08729E-07,7.50976E-08,,,Sge,1,95777,,3.156457891,,,
82022,82273,150798,6217,,Alp TrA,Atria,16.811077,-69.027715,119.7605,17.85,-32.92,-3,1.91,-3.482,K2IIb-IIIa,1.447,-13.127447,-40.804561,-111.826781,0.00001567,0.00001486,-0.00000398,4.401129586,-1.204760901,8.65392E-08,-1.59601E-07,Alp,,TrA,1,82022,,2151.79057,,,
1065,1067,886,39,,88Gam Peg,Algenib,0.220598,15.183596,120.048,4.7,-8.24,4,2.83,-2.567,B2IV,-0.19,115.664183,6.687324,31.442127,0.00000504,0.00000303,-0.00000356,0.057752413,0.26500374,2.27862E-08,-3.99486E-08,Gam,88,Peg,1,1065,,926.4031007,Gam,2.846,2.816
68483,68702,122451,5267,,Bet Cen,Hadar,14.063729,-60.373039,120.1923,-33.96,-25.06,6,0.61,-4.789,B1III,-0.231,-50.954051,-30.56287,-104.478695,-0.00000189,0.00002194,-0.00001255,3.68187566,-1.053708314,-1.64643E-07,-1.21494E-07,Bet,,Cen,1,68483,,7171.334827,Bet,0.634,0.594
9618,9640,12533,603,,57Gam1And,Almach,2.064984,42.329725,120.4819,43.08,-50.85,-12,2.1,-3.305,B8V,1.37,76.368059,45.840864,81.131974,-0.00000358,0.0000272,-0.00003022,0.540611677,0.738793067,2.08858E-07,-2.46528E-07,Gam-1,57,And,1,9618,,1828.100216,,,
23949,24003,32518,1636,,,Mago,5.160181,69.639401,120.6273,60.42,-63.55,-8,6.43,1.023,K1III,1.101,9.153224,40.959237,113.090617,-0.0000275,0.00003893,-0.0000206,1.350932342,1.215436839,2.92924E-07,-3.08099E-07,,,Cam,1,23949,,33.94689054,,,
96970,97278,186791,7525,,50Gam Aql,Tarazed,19.770994,10.613261,121.0654,15.72,-3.08,-2,2.72,-2.695,K3II,1.507,53.215608,-106.431852,22.297682,0.0000075,0.00000563,-0.00000215,5.176034186,0.185236351,7.62127E-08,-1.49323E-08,Gam,50,Aql,1,96970,,1042.317429,,,
78581,78821,144218,5985,,8Bet2Sco,Acrab B,16.09071,-19.80186,122.1001,-34.59,-7.47,-4,4.9,-0.534,B2V,-0.024,-55.06152,-100.825111,-41.363651,-0.00001541,0.00001451,-0.00000277,4.212537953,-0.345607655,-1.67697E-07,-3.62156E-08,Bet-2,8,Sco,1,78581,,142.4295165,,,
56339,56508,100655,4459,,,Formosa,11.584377,20.441545,122.2494,-58.6,-1.19,-7,6.45,1.014,G9III,1.01,-113.87372,12.439743,42.695774,0.00001019,0.00003382,-0.00000316,3.03278273,0.35677227,-2.84101E-07,-5.76928E-09,,,Leo,1,56339,,34.22945623,,,
55055,55219,98262,4377,,54Nu  UMa,Alula Borealis,11.307983,33.094306,122.399,-26.61,27.51,-9,3.49,-1.949,K3III SB,1.4,-100.864256,18.476143,66.832099,0.0000192,0.00001254,0.00000865,2.960423095,0.577604597,-1.29009E-07,1.33372E-07,Nu,54,UMa,1,55055,,524.3243172,,,
95652,95951,183914,7418,,6Bet2Cyg,Albireo B,19.51261,27.965276,122.549,-1.95,-0.98,-18,5.12,-0.322,B8V,-0.095,41.751189,-99.862557,57.467608,-0.00000724,0.0000143,-0.00000915,5.108389313,0.48808615,-9.45387E-09,-4.75117E-09,Bet-2,6,Cyg,1,95652,,117.1655674,,,
17661,17702,23630,1165,,25Eta Tau,Alcyone,3.79141,24.105137,123.6094,19.35,-43.11,10,2.85,-2.61,B7III,-0.086,61.664507,94.489136,50.483636,0.00000116,0.00002299,-0.0000194,0.992588775,0.420714009,9.38114E-08,-2.09003E-07,Eta,25,Tau,1,17661,,963.8290236,,,
78580,78820,144217,5984,,8Bet1Sco,Acrab,16.09062,-19.805453,123.9157,-6.75,-24.89,-1,2.56,-2.906,B0.5V,-0.065,-55.881427,-102.320756,-41.98604,-0.00000067,0.00000723,-0.00001372,4.212514383,-0.34567037,-3.27249E-08,-1.2067E-07,Bet-1,8,Sco,1,78580,,1265.901749,,,
17457,17499,23302,1142,,17    Tau,Electra,3.747927,24.113339,124.0695,21.55,-44.92,12,3.72,-1.748,B6III,-0.105,62.965631,94.124106,50.687766,0.00000159,0.00002569,-0.00001965,0.981204912,0.420857162,1.04477E-07,-2.17778E-07,,17,Tau,1,17457,,435.7124805,,,
33492,33579,52089,2618,,21Eps CMa,Adhara,6.977097,-28.972084,124.2236,2.63,2.29,27,1.5,-3.971,B2II,-0.211,-27.497987,105.141608,-60.171969,-0.00000781,0.00002362,-0.00001217,1.826599649,-0.505658252,1.27506E-08,1.11022E-08,Eps,21,CMa,1,33492,,3375.981049,,,
113529,113889,217891,8773,,4Bet Psc,Fumalsamakah,23.064615,3.820045,125.1564,12.86,-10.13,0.3,4.48,-1.007,B6Ve,-0.115,121.152668,-30.275882,8.338293,0.00000259,0.0000074,-0.00000611,6.038302081,0.066672368,6.2347E-08,-4.91116E-08,Bet,4,Psc,1,113529,,220.1912211,,,
78979,79219,145457,,,,Kamuy,16.167754,26.74275,125.3133,-18.35,37.66,-4.6,6.57,1.08,K0III,1.037,-51.645678,-99.279411,56.389141,-0.0000032,0.000018,0.00001831,4.23270818,0.466749034,-8.89633E-08,1.82581E-07,,,CrB,1,78979,,32.21068791,,,
46954,47087,82886,,,,Illyrian,9.595884,34.780742,125.4705,15.05,-34.95,0,7.62,2.127,G0,0.864,-83.307172,60.663459,71.573083,-0.00001519,-0.00000026,-0.00001746,2.512196471,0.607038471,7.29645E-08,-1.69442E-07,,,LMi,1,46954,,12.28004618,,,
17489,17531,23338,1145,,19    Tau,Taygeta,3.75347,24.467278,125.4705,19.35,-41.63,6,4.3,-1.193,B6V,-0.11,63.361504,95.01397,51.966577,-0.00000087,0.0000199,-0.00002051,0.982656248,0.427034552,9.38114E-08,-2.01828E-07,,19,Tau,1,17489,,261.3364576,,,
57647,57820,102956,,,,Aniara,11.856255,57.640736,126.2626,-11.24,-16.8,0,7.86,2.354,K0III,0.971,-67.531225,2.542591,106.655113,-0.00000842,0.0000072,-0.0000055,3.103960246,1.006020619,-5.44931E-08,-8.14487E-08,,,UMa,1,57647,,9.96322642,,,
8867,8886,11415,542,,45Eps Cas,Segin,1.906584,63.670101,126.2626,31.98,-18.66,-8,3.35,-2.156,B2pvar,-0.15,49.169644,26.806887,113.163436,-0.00000357,0.00002035,-0.0000124,0.4991425,1.111252904,1.55043E-07,-9.04662E-08,Eps,45,Cas,1,8867,,634.4537958,,,
92604,92895,175541,,Gl 736,,Kaveh,18.928023,4.265325,127.0648,-7.84,-89.86,20.1,8.02,2.5,G8V,0.869,30.48371,-122.991629,9.450485,0.00000123,-0.00002506,-0.00005367,4.955344892,0.07444396,-3.80094E-08,-4.35654E-07,,,Ser,1,92604,,8.7096359,,,
87994,88267,164668,6729,,95    Her,Bodu,18.025113,21.595782,127.8772,7.55,38.79,-31,4.26,-1.274,G5,0.406,0.78172,-118.897851,47.065883,0.00000443,0.00003836,0.00001069,4.71896358,0.376917507,3.66034E-08,1.88059E-07,,95,Her,1,87994,,281.57883,,,
96450,96757,185758,7479,,5Alp Sge,Sham,19.668275,18.01389,130.3781,15.09,-19.72,2,4.39,-1.186,G0II,0.777,52.446573,-112.348474,40.319114,0.0000111,-0.00000122,-0.00001122,5.149142443,0.314401698,7.31584E-08,-9.56053E-08,Alp,5,Sge,1,96450,,259.656979,,,
110467,110813,212771,,,,Lionrock,22.450854,-17.263658,131.0616,-86.69,-104.35,0,7.6,2.013,G8IV,0.882,115.004344,-49.379339,-38.895048,-0.00003981,-0.00004285,-0.00006331,5.877619793,-0.301307665,-4.20285E-07,-5.05903E-07,,,Aqr,1,110467,,13.63954868,,,
11734,11767,8890,424,,1Alp UMi,Polaris,2.52975,89.264109,132.626,44.22,-11.74,-17,1.97,-3.643,F7:Ib-IIv SB,0.636,1.3431,1.047629,132.614909,-0.00001171,0.00002692,-0.00001748,0.662287075,1.557952613,2.14385E-07,-5.69171E-08,Alp,1,UMi,1,11734,,2495.743795,Alp,1.993,1.953
95648,95947,183912,7417,,6Bet1Cyg,Albireo,19.512023,27.959681,133.1558,-7.09,-5.63,-24,3.05,-2.572,K3II+...,1.088,45.350466,-108.51838,62.430012,-0.00001193,0.00001667,-0.00001472,5.108235547,0.487988492,-3.43733E-08,-2.7295E-08,Bet-1,6,Cyg,1,95648,,930.6791832,,,
